               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 110,            0.034679,            0.011955,                   0,             0.87497,             0.99973,              0.9775,              0.5562,            0.034235,            0.016224,                   0,           0.0033787,           0.0033787,            0.059079
                 111,            0.039466,            0.011009,                   0,             0.85654,             0.85355,             0.92409,              0.4274,            0.043881,            0.014824,                   0,           0.0033921,           0.0033921,            0.058692
                 112,            0.045577,            0.011243,                   0,             0.69946,              0.9977,             0.74814,             0.19694,            0.052075,            0.014596,                   0,           0.0034051,           0.0034051,            0.058305
                 113,            0.048959,            0.010299,                   0,             0.79746,             0.57143,             0.73478,             0.09417,            0.050296,            0.014726,                   0,           0.0034177,           0.0034177,            0.057918
                 114,            0.045589,            0.010081,                   0,             0.99787,             0.71429,             0.89742,             0.42501,            0.038394,            0.015884,                   0,           0.0034299,           0.0034299,             0.05753
                 115,            0.039806,            0.012551,                   0,             0.99903,                   1,               0.995,             0.52464,            0.035697,            0.016124,                   0,           0.0034417,           0.0034417,            0.057142
                 116,            0.035534,            0.011424,                   0,              0.7776,             0.99907,             0.94389,             0.50697,            0.038341,            0.015351,                   0,           0.0034531,           0.0034531,            0.056753
                 117,             0.04234,            0.012214,                   0,             0.71355,             0.71429,             0.76336,             0.16514,            0.041243,            0.015469,                   0,           0.0034642,           0.0034642,            0.056364
                 118,            0.039922,            0.011282,                   0,             0.87438,                   1,                0.96,              0.5064,            0.034111,            0.015662,                   0,           0.0034748,           0.0034748,            0.055975
                 119,            0.035735,            0.010584,                   0,             0.63522,             0.99549,             0.77532,              0.3157,             0.03963,            0.014843,                   0,           0.0034851,           0.0034851,            0.055585
                 120,            0.040669,            0.010527,                   0,             0.99699,             0.71429,               0.911,             0.34828,            0.039669,            0.014635,                   0,            0.003495,            0.003495,            0.055195
                 121,            0.034509,            0.010344,                   0,             0.99905,                   1,               0.995,             0.51125,            0.028662,              0.0156,                   0,           0.0035045,           0.0035045,            0.054805
                 122,            0.041718,             0.01145,                   0,             0.77776,                   1,             0.77389,             0.25089,            0.050799,            0.013715,                   0,           0.0035137,           0.0035137,            0.054414
                 123,            0.052049,           0.0096912,                   0,                   1,             0.71341,             0.86577,             0.31868,            0.039961,            0.014736,                   0,           0.0035224,           0.0035224,            0.054022
                 124,            0.038787,            0.010426,                   0,             0.83289,             0.71237,             0.78567,             0.15518,            0.038863,             0.01496,                   0,           0.0035308,           0.0035308,            0.053631
                 125,            0.040346,            0.010651,                   0,             0.71221,             0.71429,             0.73536,             0.31651,             0.04503,            0.014107,                   0,           0.0035387,           0.0035387,            0.053239
                 126,            0.052551,           0.0092694,                   0,             0.77764,                   1,             0.81361,             0.32793,            0.044525,            0.014501,                   0,           0.0035463,           0.0035463,            0.052846
                 127,            0.045358,             0.01083,                   0,             0.77746,             0.99839,             0.83778,             0.25715,            0.040423,            0.015249,                   0,           0.0035536,           0.0035536,            0.052454
                 128,            0.033949,            0.012017,                   0,                   1,             0.99995,               0.995,             0.45549,            0.039523,            0.015278,                   0,           0.0035604,           0.0035604,             0.05206
                 129,             0.05311,           0.0089965,                   0,             0.79831,             0.57143,             0.61663,             0.23127,            0.071161,            0.011264,                   0,           0.0035669,           0.0035669,            0.051667
                 130,            0.073125,            0.008297,                   0,             0.66664,             0.57143,             0.60563,             0.19554,            0.066289,            0.012091,                   0,            0.003573,            0.003573,            0.051273
                 131,            0.053744,            0.011521,                   0,             0.87277,                   1,              0.9775,             0.47015,            0.038627,            0.015553,                   0,           0.0035787,           0.0035787,            0.050879
                 132,            0.045844,            0.011174,                   0,             0.77774,             0.99981,             0.92389,              0.2135,            0.044337,            0.015191,                   0,            0.003584,            0.003584,            0.050484
                 133,            0.043934,            0.010887,                   0,             0.99979,                   1,               0.995,             0.27408,            0.043002,            0.015138,                   0,            0.003589,            0.003589,            0.050089
                 134,            0.039492,            0.011287,                   0,                   1,             0.99915,               0.995,              0.3487,            0.041665,            0.014819,                   0,           0.0035936,           0.0035936,            0.049694
                 135,            0.044896,            0.010303,                   0,             0.77715,                   1,             0.84175,             0.32257,            0.051528,            0.013738,                   0,           0.0035978,           0.0035978,            0.049298
                 136,            0.054498,            0.010257,                   0,             0.69995,                   1,             0.79183,             0.32548,            0.042158,            0.015007,                   0,           0.0036016,           0.0036016,            0.048902
                 137,            0.040479,            0.011093,                   0,                   1,             0.99786,               0.995,             0.54749,            0.040827,            0.015178,                   0,           0.0036051,           0.0036051,            0.048505
