               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.041446,           0.0095213,                   0,             0.89059,                 0.6,             0.67805,             0.33436,            0.040152,            0.014999,                   0,           0.0055973,           0.0055973,            0.043597
                  69,            0.043469,            0.009643,                   0,             0.99938,             0.66667,             0.77431,             0.45964,            0.034286,            0.014024,                   0,           0.0056613,           0.0056613,            0.042761
                  70,             0.03962,           0.0088967,                   0,             0.87499,             0.93326,             0.89497,             0.54265,            0.031341,             0.01169,                   0,           0.0057245,           0.0057245,            0.041925
                  71,            0.040137,            0.010059,                   0,             0.93269,             0.93333,             0.93281,              0.6486,            0.033867,             0.01111,                   0,            0.005787,            0.005787,            0.041087
                  72,            0.041605,           0.0089523,                   0,             0.76439,             0.86522,             0.79967,             0.37547,            0.038678,            0.010906,                   0,           0.0058488,           0.0058488,            0.040249
                  73,            0.039651,            0.010451,                   0,             0.99975,             0.93333,             0.93711,             0.61269,            0.030675,            0.010721,                   0,           0.0059099,           0.0059099,             0.03941
                  74,            0.037509,           0.0075253,                   0,                   1,             0.86654,              0.9279,             0.56138,            0.032873,            0.010512,                   0,           0.0059702,           0.0059702,             0.03857
                  75,            0.043415,            0.008031,                   0,             0.93332,             0.93318,             0.89626,             0.48968,            0.037719,            0.010444,                   0,           0.0060298,           0.0060298,             0.03773
                  76,            0.042399,           0.0093836,                   0,             0.93277,             0.93333,             0.88689,             0.57133,            0.030925,            0.011002,                   0,           0.0060887,           0.0060887,            0.036889
                  77,            0.034286,           0.0081963,                   0,             0.92799,             0.86667,               0.901,             0.39811,            0.034989,            0.010694,                   0,           0.0061468,           0.0061468,            0.036047
                  78,            0.043819,           0.0082171,                   0,              0.8666,             0.86619,             0.90262,             0.57102,            0.032077,            0.011642,                   0,           0.0062041,           0.0062041,            0.035204
                  79,            0.037531,            0.010093,                   0,             0.85695,                 0.8,             0.88479,             0.55046,            0.031147,            0.011202,                   0,           0.0062607,           0.0062607,            0.034361
                  80,            0.037333,           0.0088766,                   0,             0.92856,             0.86656,             0.91942,             0.60427,            0.030986,            0.010476,                   0,           0.0063165,           0.0063165,            0.033517
                  81,             0.03964,           0.0087707,                   0,             0.93312,             0.93333,             0.92768,             0.57497,            0.035996,           0.0099231,                   0,           0.0063715,           0.0063715,            0.032672
                  82,            0.037108,           0.0085223,                   0,             0.93249,             0.93333,             0.91419,              0.5807,            0.032734,            0.010013,                   0,           0.0064258,           0.0064258,            0.031826
                  83,            0.037891,           0.0080212,                   0,             0.92305,             0.79974,             0.80692,              0.4795,            0.034171,            0.012498,                   0,           0.0064793,           0.0064793,            0.030979
                  84,            0.033503,           0.0074119,                   0,             0.86664,             0.86667,             0.85395,             0.40211,            0.035783,              0.0111,                   0,            0.006532,            0.006532,            0.030132
                  85,            0.036514,           0.0076937,                   0,             0.93328,             0.93333,             0.93281,             0.54623,            0.032245,            0.010105,                   0,           0.0065839,           0.0065839,            0.029284
                  86,             0.02979,           0.0079664,                   0,             0.99993,                 0.8,             0.91276,             0.63222,            0.029238,            0.010494,                   0,            0.006635,            0.006635,            0.028435
                  87,             0.03707,           0.0087246,                   0,             0.87494,             0.93288,             0.92202,             0.58949,            0.030333,           0.0098437,                   0,           0.0066852,           0.0066852,            0.027585
